"sourcedb","SiteName","LabCode","C14Age","C14SD","db_period","db_culture","Period","lon","lat","colors","median","tpq","taq"
"neonet","Cova Fosca","Beta-149005",6070,80,"EN",NA,"EN",-0.13224,40.45999,NA,-5193,-4616,-5319
"neonet","Cova Fosca","Beta-149006",6250,80,"EN",NA,"EN",-0.13224,40.45999,NA,-5351,-4836,-5478
"neonet","Cova Fosca","Beta-149007",6130,60,"EN",NA,"EN",-0.13224,40.45999,NA,-5204,-4785,-5317
"neonet","Cova Fosca","Beta-149009",6390,40,"EN",NA,"EN",-0.13224,40.45999,NA,-5462,-5211,-5479
"neonet","Catignano","Beta-149259",6350,70,"EN",NA,"EN",13.943843,42.34267,NA,-5458,-4997,-5606
"neonet","Catignano","Beta-149260",6330,40,"EN",NA,"EN",13.943843,42.34267,NA,-5371,-5061,-5474
"neonet","Catignano","Beta-158321",6240,40,"EN",NA,"EN",13.943843,42.34267,NA,-5297,-4993,-5370
"neonet","Abrigo de Los Husos I","Beta-161180",6130,60,"EN",NA,"EN",-2.5496,42.6034,NA,-5204,-4785,-5317
"neonet","Abrigo de Los Husos I","Beta-161182",6240,60,"EN",NA,"EN",-2.5496,42.6034,NA,-5306,-4854,-5471
"neonet","Defensola","Beta-161933",6650,50,"EN",NA,"EN",16.155946,41.897824,NA,-5639,-5385,-5729
"neonet","Mas Is","Beta-162092",6600,50,"EN",NA,"EN",-0.582689,38.760273,NA,-5614,-5369,-5713
"neonet","Mas Is","Beta-162093",6160,40,"EN",NA,"EN",-0.582689,38.760273,NA,-5204,-4850,-5306
"neonet","Favella della Corte","Beta-165482",6910,60,"EN",NA,"EN",16.437459,39.684086,NA,-5917,-5572,-6016
"neonet","Mas Is","Beta-16672",6600,50,"EN",NA,"EN",-0.582689,38.760273,NA,-5613.05,-5369,-5713
"neonet","Mas Is","Beta-166727",6600,50,"EN",NA,"EN",-0.582689,38.760273,NA,-5614,-5369,-5713
"neonet","Mas Is","Beta-166728",6400,40,"EN",NA,"EN",-0.582689,38.760273,NA,-5463,-5212,-5514
"neonet","Catignano","Beta-167164",6130,40,"EN",NA,"EN",13.943843,42.34267,NA,-5198,-4840,-5300
"neonet","Cova Foradada Xabia","Beta-167654",7770,50,"LM",NA,"LM",0.137559,38.784526,NA,-6677,-6431,-7025
"neonet","Su Coloru","Beta-167929",6400,70,"EN",NA,"EN",8.712183,40.661832,NA,-5468,-5046,-5618
"neonet","Su Coloru","Beta-167930",6680,160,"EN",NA,"EN",8.712183,40.661832,NA,-5860,-5039,-6072
"neonet","Su Coloru","Beta-167931",6830,80,"EN",NA,"EN",8.712183,40.661832,NA,-5872,-5478,-6012
"neonet","Su Coloru","Beta-167932",7400,40,"LM",NA,"LM",8.712183,40.661832,NA,-6372,-6070,-6431
"neonet","Penitenzeria","Beta-169498",6340,40,"EN",NA,"EN",15.9178,37.9392,NA,-5427,-5067,-5475
"neonet","Penitenzeria","Beta-169499",6190,40,"EN",NA,"EN",15.9178,37.9392,NA,-5267,-4936,-5316
"neonet","Bazzarola","Beta-170020",6310,50,"EN",NA,"EN",10.607877,44.690892,NA,-5367,-5008,-5475
"neonet","Bazzarola","Beta-170023",6360,90,"EN",NA,"EN",10.607877,44.690892,NA,-5466,-4937,-5622
"neonet","Bazzarola","Beta-170024",6280,50,"EN",NA,"EN",10.607877,44.690892,NA,-5336,-4995,-5472
"neonet","Grotta delle Arene Candide","Beta-170555",6700,40,"EN",NA,"EN",8.32828,44.162304,NA,-5693,-5478,-5735
"neonet","Grotta delle Arene Candide","Beta-170557",6870,40,"EN",NA,"EN",8.32828,44.162304,NA,-5832,-5624,-5976
"neonet","Grotta delle Arene Candide","Beta-170558",6860,40,"EN",NA,"EN",8.32828,44.162304,NA,-5825,-5622,-5973
"neonet","Cingle del Mas Nou","Beta-170713",6760,40,"LM",NA,"LM",-0.1319,40.4565,NA,-5716,-5523,-5798
"neonet","Cingle del Mas Nou","Beta-170714",7010,40,"LM",NA,"LM",-0.1319,40.4565,NA,-5974,-5722,-6057
"neonet","Cingle del Mas Nou","Beta-170715",6920,40,"LM",NA,"LM",-0.1319,40.4565,NA,-5882.05,-5640,-5984
"neonet","Mas Is","Beta-171906",6400,40,"EN",NA,"EN",-0.582689,38.760273,NA,-5464,-5212,-5514
"neonet","Abric de la Falguera","Beta-171910",7280,40,"LM",NA,"LM",-0.5881,38.6662,NA,-6218,-5989,-6364
"neonet","Balma Serrat del Pont","Beta-172521",6470,40,"EN",NA,"EN",2.605034,42.247472,NA,-5477,-5223,-5613
"neonet","Cueva del Toro","Beta-174305",6540,110,"EN",NA,"EN",-4.538341,36.952892,NA,-5627,-5050,-5827
"neonet","Cueva del Toro","Beta-174308",6160,40,"EN",NA,"EN",-4.538341,36.952892,NA,-5204,-4850,-5306
"neonet","Cala Giovanna-Pianosa","Beta-181546",6090,40,"EN",NA,"EN",10.0938,42.589643,NA,-5191,-4792,-5216
"neonet","Penitenzeria","Beta-181784",6410,40,"EN",NA,"EN",15.9178,37.9392,NA,-5465,-5214,-5523
"neonet","Penitenzeria","Beta-181785",6340,40,"EN",NA,"EN",15.9178,37.9392,NA,-5408,-5067,-5475
"neonet","Pza. Vila Madrid","Beta-18271",6440,40,"EN",NA,"EN",2.172524,41.384281,NA,-5469,-5218,-5556
"neonet","Cova en Pardo","Beta-186170",6030,40,"EN",NA,"EN",-0.297931,38.814485,NA,-5016,-4720,-5207
"neonet","Cueva de Pico Ramos","Beta-191083",6840,75,"UM",NA,"UM",3.119289,43.335288,NA,-5870.05,-5480,-6010
"neonet","Cueva de Nerja","Beta-193268",6000,40,"EN",NA,"EN",-3.844529,36.762871,NA,-4982,-4711,-5203
"neonet","Cueva de Nerja","Beta-193269",6180,40,"EN",NA,"EN",-3.844529,36.762871,NA,-5214.05,-4907,-5312
"neonet","Cueva de Nerja","Beta-193271",7620,40,"LM",NA,"LM",-3.844529,36.762871,NA,-6559,-6260,-6640
"neonet","Cueva de Pico Ramos","Beta-193569",6040,90,"UM",NA,"UM",3.119289,43.335288,NA,-5187,-4544,-5319
"neonet","Font del Ros","Beta-210733",7800,50,"EN",NA,"EN",1.845261,42.09765,NA,-6748.05,-6441,-7036
"neonet","Crvena Stijena","Beta-211503",7630,40,"LM",NA,"LM",18.48468,42.755638,NA,-6563,-6268,-6642
"neonet","Crvena Stijena","Beta-211504",7650,40,"LM",NA,"LM",18.48468,42.755638,NA,-6578,-6386,-6645
"neonet","Balma Serrat del Pont","Beta-212541",7770,50,"LM",NA,"LM",2.605034,42.247472,NA,-6676,-6431,-7025
"neonet","El Barranquet","Beta-221431",6510,50,"EN",NA,"EN",0.005865,38.854996,NA,-5560,-5224,-5627
"neonet","Abrigo de Los Husos II","Beta-221640",6050,40,"EN",NA,"EN",-2.5516,42.6024,NA,-5043,-4726,-5210
"neonet","Abrigo de Los Husos II","Beta-221642",6040,40,"EN",NA,"EN",-2.5516,42.6024,NA,-5030,-4723,-5208
"neonet","Abrigo de Los Husos II","Beta-221643",7360,40,"EN",NA,"EN",-2.5516,42.6024,NA,-6349,-6056,-6416
"neonet","El Cavet","Beta-222342",6620,60,"EN",NA,"EN",1.071025,41.076358,NA,-5625,-5363,-5729
"neonet","Crno Vrilo","Beta-222405",6500,60,"EN",NA,"EN",15.072992,44.528388,NA,-5560,-5216,-5633
"neonet","Crno Vrilo","Beta-222406",6820,50,"EN",NA,"EN",15.072992,44.528388,NA,-5791,-5556,-5969
"neonet","Cova de Can Sadurni","Beta-230733",7320,50,"EN",NA,"EN",1.912258,41.345381,NA,-6315,-5993,-6410
"neonet","Cova en Pardo","Beta-231877",6240,40,"EN",NA,"EN",-0.297931,38.814485,NA,-5296,-4993,-5370
"neonet","Cova en Pardo","Beta-231879",6610,40,"EN",NA,"EN",-0.297931,38.814485,NA,-5614,-5383,-5665
"neonet","Cova en Pardo","Beta-231880",6660,40,"EN",NA,"EN",-0.297931,38.814485,NA,-5634,-5475,-5724
"neonet","Cingle del Mas Cremat","Beta-232341",6800,50,"LM",NA,"LM",-0.262055,40.532685,NA,-5763.05,-5529,-5889
"neonet","Cingle del Mas Cremat","Beta-232342",6780,50,"LM",NA,"LM",-0.262055,40.532685,NA,-5731,-5484,-5882
"neonet","Sant Pau del Camp","Beta-236174",6290,50,"EN",NA,"EN",2.169751,41.375989,NA,-5350,-4998,-5473
"neonet","Sant Pau del Camp","Beta-236175",6250,40,"EN",NA,"EN",2.169751,41.375989,NA,-5300,-4996,-5373
"neonet","Cova de les Cendres","Beta-239377",6510,40,"EN",NA,"EN",0.152631,38.685691,NA,-5545,-5312,-5622
"neonet","Mas Is","Beta-239378",6600,40,"EN",NA,"EN",-0.582689,38.760273,NA,-5611,-5380,-5662
"neonet","El Barranquet","Beta-239379",6510,50,"EN",NA,"EN",0.005865,38.854996,NA,-5557,-5224,-5627
"neonet","Cova Colomera","Beta-240551",6150,40,"EN",NA,"EN",0.762786,42.085527,NA,-5202,-4847,-5304
"neonet","Abrigo de Pena Larga","Beta-242783",6720,40,"EN",NA,"EN",-2.514287,42.591766,NA,-5704,-5480,-5744
"neonet","Cova Colomera","Beta-248523",6020,50,"EN",NA,"EN",0.762786,42.085527,NA,-5024,-4706,-5210
"neonet","Cova Foradada","Beta-248524",6200,40,"EN",NA,"EN",1.580975,41.20477,NA,-5278,-4940,-5320
"neonet","Abrigo de Forcas II","Beta-250944",7150,40,"LM",NA,"LM",0.3402435,42.184362,NA,-6065,-5843,-6221
"neonet","Baume de Montclus","Beta-253158",6550,40,"EN",NA,"EN",4.43047,44.26473,NA,-5602,-5331,-5629
"neonet","Baume de Montclus","Beta-253159",6360,40,"EN",NA,"EN",4.43047,44.26473,NA,-5454,-5128,-5476
"neonet","Baume de Montclus","Beta-253160",6660,40,"LM",NA,"LM",4.43047,44.26473,NA,-5634,-5475,-5724
"neonet","Baume de Montclus","Beta-253161",6990,40,"LM",NA,"LM",4.43047,44.26473,NA,-5969,-5718,-6020
"neonet","Baume de Montclus","Beta-253162",7170,50,"LM",NA,"LM",4.43047,44.26473,NA,-6161.05,-5839,-6233
"neonet","Baume de Montclus","Beta-253163",7190,50,"LM",NA,"LM",4.43047,44.26473,NA,-6192,-5846,-6238
"neonet","Baume de Montclus","Beta-253164",7320,50,"LM",NA,"LM",4.43047,44.26473,NA,-6306,-5993,-6410
"neonet","Baume de Montclus","Beta-253166",7670,50,"MM",NA,"MM",4.43047,44.26473,NA,-6596,-6275,-6687
"neonet","Abrigo de Angel 2","Beta-254048",6390,40,"LM",NA,"LM",-0.419966,40.708066,NA,-5462,-5211,-5479
"neonet","Baume de Montclus","Beta-255115",7770,50,"MM",NA,"MM",4.43047,44.26473,NA,-6677,-6431,-7025
"neonet","Baume de Montclus","Beta-255116",7800,50,"MM",NA,"MM",4.43047,44.26473,NA,-6749.05,-6441,-7036
"neonet","Abri de la Grande Rivoire","Beta-255119",7310,40,"LM",NA,"LM",5.644342,45.221564,NA,-6227,-6014,-6379
"neonet","Balma Guilanya","Beta-257402",7320,40,"EM",NA,"EM",1.609308,42.08679,NA,-6232,-6018,-6387
"neonet","Cova Gran","Beta-265982",6020,50,"EN",NA,"EN",0.811061,41.925881,NA,-5022,-4706,-5210
"neonet","Abri de la Font-des-Pigeons","Beta-267434",6250,40,"LM",NA,"LM",5.1667,43.3834,NA,-5300,-4996,-5373
"neonet","Cova de la Cocina","Beta-267435",6840,50,"LM",NA,"LM",-0.799848,39.289323,NA,-5822,-5562,-5976
"neonet","Cova de la Cocina","Beta-267436",7080,50,"LM",NA,"LM",-0.799848,39.289323,NA,-6032,-5733,-6155
"neonet","Cova de la Cocina","Beta-267437",7050,50,"LM",NA,"LM",-0.799848,39.289323,NA,-6006,-5724,-6077
"neonet","Cova de la Cocina","Beta-267438",7350,40,"LM",NA,"LM",-0.799848,39.289323,NA,-6333,-6029,-6410
"neonet","Cova de la Cocina","Beta-267439",6760,40,"LM",NA,"LM",-0.799848,39.289323,NA,-5717,-5523,-5798
"neonet","Cova de la Cocina","Beta-267440",7610,40,"LM",NA,"LM",-0.799848,39.289323,NA,-6543.05,-6252,-6638
"neonet","Abric de la Falguera","Beta-267441",7380,40,"LM",NA,"LM",-0.5881,38.6662,NA,-6361,-6064,-6424
"neonet","Cueva de Nerja","Beta-270023",6330,40,"EN",NA,"EN",-3.844529,36.762871,NA,-5370,-5061,-5474
"neonet","Cueva de Nerja","Beta-270034",6040,40,"EN",NA,"EN",-3.844529,36.762871,NA,-5029,-4723,-5208
"neonet","La Draga","Beta-278255",6270,40,"EN",NA,"EN",2.758536,42.126877,NA,-5308,-5002,-5465
"neonet","La Draga","Beta-278256",6170,40,"EN",NA,"EN",2.758536,42.126877,NA,-5207,-4854,-5309
"neonet","Cova Colomera","Beta-279478",6180,40,"EN",NA,"EN",0.762786,42.085527,NA,-5216,-4907,-5312
"neonet","Can Fiula","Beta-280353",6260,40,"EN",NA,"EN",2.175581,41.53002,NA,-5304,-4999,-5461
"neonet","Cueva de la Serreta","Beta-280862",6490,40,"EN",NA,"EN",1.719751,41.324445,NA,-5516.05,-5230,-5617
"neonet","Cueva de la Serreta","Beta-280866",6420,40,"EN",NA,"EN",1.719751,41.324445,NA,-5466,-5215,-5528
"neonet","Abri de la Grande Rivoire","Beta-282248",7790,40,"LM",NA,"LM",5.644342,45.221564,NA,-6681,-6457,-7018
"neonet","Abrigo de l'Esplugon","Beta-283899",6120,40,"EN",NA,"EN",-0.409051,42.412895,NA,-5197,-4805,-5297
"neonet","Cueva de Bajondillo","Beta-2841145",6070,40,"LM",NA,"LM",-4.496648,36.622965,NA,-5180,-4785,-5213
"neonet","Cueva de Nerja","Beta-284146",7150,40,"LM",NA,"LM",-3.844529,36.762871,NA,-6065,-5843,-6221
"neonet","Cueva de Nerja","Beta-284147",6070,40,"EN",NA,"EN",-3.844529,36.762871,NA,-5178,-4785,-5213
"neonet","Cueva de Nerja","Beta-284148",7490,40,"LM",NA,"LM",-3.844529,36.762871,NA,-6420,-6098,-6469
"neonet","Cova dels Trocs","Beta-284150",6070,40,"EN",NA,"EN",0.545612,42.452256,NA,-5182,-4785,-5213
"neonet","Orris de la Torbera de Perafita I","Beta-285100",6570,40,"LM",NA,"LM",1.577963,42.479667,NA,-5606,-5369,-5634
"neonet","Abrigo de Forcas II","Beta-290932",7000,40,"LM",NA,"LM",0.3402435,42.184362,NA,-5972,-5720,-6023
"neonet","Cova dels Trocs","Beta-295782",6060,40,"EN",NA,"EN",0.545612,42.452256,NA,-5075.05,-4731,-5211
"neonet","Cova de l'Or","Beta-298124",6290,40,"EN",NA,"EN",-0.364154,38.84465,NA,-5330.05,-5038,-5470
"neonet","Cova de l'Or","Beta-298125",6340,40,"EN",NA,"EN",-0.364154,38.84465,NA,-5431,-5067,-5475
"neonet","Cova de l'Or","Beta-298126",6200,40,"EN",NA,"EN",-0.364154,38.84465,NA,-5276.05,-4940,-5320
"neonet","La Draga","Beta-298438",6010,40,"EN",NA,"EN",2.758536,42.126877,NA,-4989,-4714,-5204
"neonet","Cova de Sant Llorenc","Beta-299597",6200,40,"EN",NA,"EN",1.831924,41.252455,NA,-5278,-4940,-5320
"neonet","Abrigo de l'Esplugon","Beta-306723",6950,50,"LM",NA,"LM",-0.409051,42.412895,NA,-5957,-5640,-6017
"neonet","Abrigo de l'Esplugon","Beta-306725",7860,40,"EM",NA,"EM",-0.409051,42.412895,NA,-6934,-6484,-7042
"neonet","La Draga","Beta-315049",6130,40,"EN",NA,"EN",2.758536,42.126877,NA,-5199,-4840,-5300
"neonet","La Draga","Beta-315050",6180,40,"EN",NA,"EN",2.758536,42.126877,NA,-5214,-4907,-5312
"neonet","La Draga","Beta-315051",6210,40,"EN",NA,"EN",2.758536,42.126877,NA,-5284,-4944,-5326
"neonet","La Draga","Beta-315052",6270,30,"EN",NA,"EN",2.758536,42.126877,NA,-5303,-5045,-5370
"neonet","Cova dels Trocs","Beta-316512",6080,40,"EN",NA,"EN",0.545612,42.452256,NA,-5187,-4788,-5214
"neonet","Cova dels Trocs","Beta-316514",6050,40,"EN",NA,"EN",0.545612,42.452256,NA,-5042,-4726,-5210
"neonet","Cova Font Major","Beta-317705",6310,40,"EN",NA,"EN",1.102753,41.398513,NA,-5355,-5049,-5472
"neonet","Balma Margineda","Beta-325681",6630,40,"EN",NA,"EN",1.487,42.4824,NA,-5618,-5417,-5713
"neonet","Balma Margineda","Beta-325682",6410,40,"EN",NA,"EN",1.487,42.4824,NA,-5465,-5214,-5523
"neonet","Cova del Frare","Beta-325687",6020,40,"EN",NA,"EN",2.019095,41.637334,NA,-4998,-4717,-5206
"neonet","Cova del Frare","Beta-325688",6070,30,"EN",NA,"EN",2.019095,41.637334,NA,-5050,-4796,-5208
"neonet","Cova del Frare","Beta-325690",6170,40,"EN",NA,"EN",2.019095,41.637334,NA,-5209,-4854,-5309
"neonet","Peiro Signado","Beta-330612",6770,40,"EN",NA,"EN",3.32891,43.3083,NA,-5720,-5531,-5830
"neonet","Mas Is","Beta-331018",6030,30,"EN",NA,"EN",-0.582689,38.760273,NA,-4993,-4732,-5203
"neonet","Mas Is","Beta-331019",6140,30,"EN",NA,"EN",-0.582689,38.760273,NA,-5199,-4853,-5293
"neonet","Abri des Castelli","Beta-332596",6680,40,"EN",NA,"EN",9.033342,42.255492,NA,-5656.05,-5477,-5729
"neonet","Abrigo de l'Esplugon","Beta-338509",5970,30,"EN",NA,"EN",-0.409051,42.412895,NA,-4931,-4711,-5022
"neonet","Valmayor XI","Beta-341167",6090,30,"EN",NA,"EN",0.280112,41.361465,NA,-5190,-4804,-5211
"neonet","Laghetti del Crestoso","Beta-35241",7850,80,"LM",NA,"LM",10.309073,45.858702,NA,-7003,-6428,-7074
"neonet","Laghetti del Crestoso","Beta-35421",7850,80,"LM",NA,"LM",10.309073,45.858702,NA,-7000,-6428,-7074
"neonet","Coro Trasito","Beta-358571",5990,40,"EN",NA,"EN",0.177973,42.595563,NA,-4976,-4706,-5201
"neonet","Espantalobos","Beta-361624",7390,40,"LM",NA,"LM",-0.360065,42.14992,NA,-6366,-6067,-6427
